id_cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Tempo de serviço,Telefone,Multiplas linhas,Servico de internet,Seguranca online,Backup,Protecao de dispositivo,Suporte tecnico,Streaming TV,Streaming Filmes,Contrato,Faturamento,Metodo de pagamento,valor_mensal,valor_total,Contas_Diarias
5928QLDHB,,Masculino,Não,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,76.25,684.85,2.5416666666666665
5930GBIWP,,Masculino,Não,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card automatic,81.5,5553.25,2.716666666666667
5931FLJJF,,Masculino,Sim,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,70.1,467.55,2.3366666666666664
5934RMPOV,,Feminino,Não,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,84.75,1816.75,2.825
5934TSSAU,,Feminino,Não,1,1,23,1,No,Fiber optic,No,No,Yes,No,No,No,Monthtomonth,Yes,Credit card automatic,75.3,1702.9,2.51
5935FCCNB,,Feminino,Sim,0,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.2,1608.15,3.14
5937EORGB,,Masculino,Sim,1,0,15,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Monthtomonth,Yes,Electronic check,96.5,1392.25,3.216666666666667
5939SXWHM,,Masculino,Não,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,26.3,1245.05,0.8766666666666667
5939XAIXZ,,Feminino,Não,0,0,19,1,Yes,DSL,No,No,Yes,No,No,No,Monthtomonth,Yes,Mailed check,56.1,1033.9,1.87
5940AHUHD,,Masculino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,No,Mailed check,70.6,70.6,2.353333333333333
5940NFXKV,,Masculino,Não,1,1,19,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,83.65,1465.75,2.7883333333333336
5943PWAPA,,Feminino,Não,1,0,53,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,3.115
5944UGLLK,,Masculino,Não,0,0,53,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card automatic,54.9,3045.75,1.8299999999999998
5945AZYHT,,Masculino,Não,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.6,7854.15,3.6533333333333333
5947SGKCL,,Feminino,Não,1,1,15,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,105.35,1559.25,3.5116666666666663
5948UJZLF,,Masculino,Não,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Mailed check,49.25,97.0,1.6416666666666666
5949EBSQK,,Masculino,Não,1,1,4,1,No,DSL,No,No,No,Yes,No,Yes,Monthtomonth,No,Credit card automatic,61.45,229.55,2.0483333333333333
5949HGVJL,,Feminino,Não,1,0,26,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,73.05,1959.5,2.435
5949XIKAE,,Feminino,Não,1,1,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electronic check,83.55,680.05,2.7849999999999997
5950AAAGJ,,Masculino,Não,0,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,No,Bank transfer automatic,84.3,1537.9,2.81
5951AOFIH,,Masculino,Não,0,0,33,1,No,DSL,No,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Credit card automatic,66.4,2245.4,2.2133333333333334
5954BDFSG,,Feminino,Não,0,0,72,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,107.5,7853.7,3.5833333333333335
5955EPOAZ,,Feminino,Não,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.95,109.5,0.6983333333333334
5955ERIHD,,Masculino,Não,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.7,1687.95,3.1566666666666667
5956VKDTT,,Feminino,Sim,1,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,74.35,334.8,2.478333333333333
5956YHHRX,,Masculino,Sim,0,0,21,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,104.35,2271.85,3.478333333333333
5959BELXA,,Masculino,Sim,0,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,96.15,3019.25,3.205
5960MVTUK,,Masculino,Não,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Monthtomonth,Yes,Electronic check,29.75,96.85,0.9916666666666667
5960WPXQM,,Masculino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,79.05,79.05,2.635
5961VUSRV,,Feminino,Não,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer automatic,19.35,219.35,0.645
5965GGPRW,,Masculino,Não,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer automatic,105.25,7609.75,3.5083333333333333
5966EMAZU,,Masculino,Não,1,0,64,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,3.6166666666666667
5968HYJRZ,,Masculino,Não,1,1,47,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1160.45,0.8183333333333334
5968VXZLG,,Masculino,Não,0,0,2,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,46.6,87.9,1.5533333333333335
5968XQIVE,,Masculino,Não,1,1,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,2.99
5970GHJAW,,Masculino,Não,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.95,862.4,0.6649999999999999
5973EJGDP,,Masculino,Não,0,0,51,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Monthtomonth,Yes,Electronic check,87.35,4473.0,2.9116666666666666
5975BAICR,,Masculino,Não,1,1,36,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card automatic,63.7,2188.5,2.1233333333333335
5976JCJRH,,Masculino,Não,1,0,10,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.3,738.2,2.3433333333333333
5977CKHON,,Feminino,Não,1,1,43,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Bank transfer automatic,92.55,4039.0,3.085
5980BDHPY,,Masculino,Não,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,87.1,6230.1,2.9033333333333333
5980NOPLP,,Feminino,Não,1,0,44,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,96.1,4364.1,3.203333333333333
5981ITEMU,,Masculino,Não,1,0,40,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,97.1,3706.95,3.2366666666666664
5981ZVXOT,,Feminino,Sim,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,3.6116666666666664
5982FPVQN,,Feminino,Não,1,1,37,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,95.15,3532.85,3.171666666666667
5982PSMKW,,Feminino,Não,1,1,23,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,91.1,2198.3,3.0366666666666666
5982XMDEX,,Feminino,Não,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,26.5,1698.55,0.8833333333333333
5985BEHZK,,Feminino,Sim,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card automatic,105.0,7578.05,3.5
5985TBABQ,,Feminino,Não,0,0,32,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,2.4916666666666667
5986WWXDV,,Masculino,Não,0,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,19.35,779.2,0.645
5989AXPUC,,Feminino,Não,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,3.953333333333333
5989OMNJE,,Feminino,Não,1,1,24,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,1.9200000000000002
5989PGKJB,,Feminino,Não,0,0,16,1,No,Fiber optic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electronic check,86.25,1340.1,2.875
5993BQHEA,,Masculino,Não,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,20.05,267.0,0.6683333333333333
5993JSUWV,,Feminino,Não,0,0,66,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer automatic,61.15,4017.45,2.038333333333333
5995LFTLE,,Masculino,Não,0,0,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card automatic,25.3,1474.35,0.8433333333333334
5995OIGLP,,Masculino,Não,0,0,12,1,No,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Mailed check,56.65,654.85,1.8883333333333332
5995SNNEW,,Masculino,Sim,1,0,23,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,104.45,2184.85,3.481666666666667
5995WWKKG,,Feminino,Não,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,0.66
5996DAOQL,,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.45,20.45,0.6816666666666666
5996EBTKM,,Feminino,Não,1,1,67,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer automatic,69.9,4615.9,2.33
5996NRVXR,,Masculino,Sim,1,0,40,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card automatic,98.15,4116.8,3.271666666666667
5997OPVFA,,Masculino,Não,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,89.05,6254.45,2.9683333333333333
5998DZLYR,,Feminino,Não,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer automatic,94.35,5703.0,3.145
5998VVEJY,,Masculino,Não,0,0,26,1,Yes,Fiber optic,No,No,No,Yes,No,No,Monthtomonth,Yes,Electronic check,80.5,2088.8,2.683333333333333
5999LCXAO,,Feminino,Não,0,0,1,0,No phone service,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Mailed check,29.9,29.9,0.9966666666666666
6000APYLU,,Masculino,Não,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,80.8,713.1,2.6933333333333334
6000UKLWI,,Masculino,Não,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,0.6716666666666666
6005OBZPH,,Feminino,Sim,0,0,26,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electronic check,89.15,2277.65,2.9716666666666667
6007TCTST,,Feminino,Não,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,115.8,8476.5,3.86
6008NAIXK,,Masculino,Sim,0,0,54,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.45,2966.95,1.8483333333333334
6010DDPPW,,Masculino,Não,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,25.15,1940.85,0.8383333333333333
6013BHCAW,,Masculino,Não,1,1,61,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,81.0,4976.15,2.7
6015VVHHE,,Feminino,Sim,0,0,5,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Credit card automatic,83.15,446.05,2.771666666666667
6016EJGNT,,Feminino,Não,1,1,48,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card automatic,103.25,5037.55,3.441666666666667
6016LVTJQ,,Feminino,Não,1,1,34,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.65,716.4,0.6883333333333332
6016NXBNJ,,Masculino,Não,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638.0,0.6383333333333333
6016QSKVI,,Masculino,Não,0,0,4,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Mailed check,94.9,360.55,3.1633333333333336
6017PPLPX,,Masculino,Não,1,1,20,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.45,1470.95,2.3483333333333336
6022KOUQO,,Feminino,Não,1,1,2,0,No phone service,DSL,No,No,No,Yes,No,No,Monthtomonth,No,Bank transfer automatic,29.05,44.75,0.9683333333333334
6022MXOMF,,Feminino,Sim,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,74.2,74.2,2.4733333333333336
6022UGGSO,,Feminino,Sim,0,0,32,1,No,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,74.4,2276.95,2.48
6023GSSXW,,Feminino,Não,1,0,69,1,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card automatic,61.45,4131.2,2.0483333333333333
6023YEBUP,,Masculino,Não,0,0,3,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,100.95,329.95,3.365
6024RUGGH,,Masculino,Não,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,25.2,1798.9,0.84
6029CSMJE,,Masculino,Não,0,0,17,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,25.65,440.2,0.855
6029WTIPC,,Masculino,Sim,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,101.1,3744.05,3.3699999999999997
6030REHUX,,Feminino,Sim,1,0,28,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,110.85,3204.4,3.695
6032IGALN,,Feminino,Não,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,25.1,25.1,0.8366666666666667
6032KRXXO,,Masculino,Não,0,0,30,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,90.25,2755.35,3.0083333333333333
6034YMTOB,,Feminino,Não,0,0,5,1,No,Fiber optic,No,No,No,Yes,No,No,Monthtomonth,Yes,Mailed check,75.65,399.45,2.521666666666667
6034ZRYCV,,Feminino,Não,1,0,72,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,1.8066666666666669
6035BXTTY,,Feminino,Sim,0,0,32,1,No,DSL,No,Yes,No,Yes,No,No,Monthtomonth,No,Bank transfer automatic,54.65,1830.1,1.8216666666666665
6035RIIOM,,Feminino,Não,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer automatic,97.2,5129.45,3.24
6036TTFYU,,Feminino,Não,1,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.6,314.45,0.6533333333333334
6037WPJRP,,Feminino,Não,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,75.0,999.45,2.5
6038GCYEC,,Feminino,Não,0,0,24,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,54.15,1240.25,1.805
6039RVSJV,,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.85,19.85,0.6616666666666667
6040CGACY,,Feminino,Não,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.6,299.4,0.6533333333333334
6047SUHPR,,Masculino,Não,1,1,39,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,1.9933333333333332
6047YHPVI,,Masculino,Não,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.7,316.9,2.3233333333333333
6048NJXHX,,Masculino,Não,1,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,0.6583333333333333
6048QBXKL,,Feminino,Sim,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Credit card automatic,56.55,118.25,1.885
6048UWKAL,,Feminino,Sim,1,0,69,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card automatic,105.4,6998.95,3.5133333333333336
6050FFXES,,Feminino,Não,1,0,69,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,105.35,7240.65,3.5116666666666663
6050IJRHS,,Feminino,Não,1,1,70,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,3.55
6051PTVNS,,Feminino,Não,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,19.15,998.1,0.6383333333333333
6060DRTNL,,Feminino,Sim,0,0,5,1,No,Fiber optic,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Mailed check,84.85,415.55,2.828333333333333
6060QBMGV,,Masculino,Não,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.85,1433.8,0.6616666666666667
6061GWWAV,,Masculino,Não,0,1,41,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,2.3400000000000003
6061PQHMK,,Feminino,Não,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,19.9,527.5,0.6633333333333333
6064PUPMC,,Masculino,Não,1,1,23,1,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card automatic,57.2,1423.35,1.9066666666666667
6064ZATLR,,Feminino,Não,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer automatic,52.85,1498.65,1.7616666666666667
6067NGCEU,,Feminino,Não,0,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,111.05,7107.0,3.7016666666666667
6072NUQCB,,Masculino,Não,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,20.25,488.25,0.675
6072YUBLX,,Masculino,Sim,1,0,61,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,3.2766666666666664
6075QMNRR,,Feminino,Não,0,0,52,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,49.75,2535.55,1.6583333333333334
6075SLNIL,,Masculino,Não,0,0,38,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Credit card automatic,95.1,3691.2,3.17
6077BDPXA,,Feminino,Não,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.15,194.2,2.3383333333333334
6078VESFR,,Masculino,Sim,1,0,13,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,No,Bank transfer automatic,70.45,849.1,2.3483333333333336
6080LNESI,,Masculino,Não,0,0,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,0.825
6080TCMYC,,Masculino,Não,1,1,40,1,Yes,Fiber optic,No,No,Yes,No,No,No,Monthtomonth,Yes,Electronic check,81.2,3292.3,2.7066666666666666
6082GLJIX,,Masculino,Não,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.25,331.35,0.6416666666666667
6082OQFBA,,Masculino,Não,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,0.6549999999999999
6086ESGRL,,Feminino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,No,Credit card automatic,80.15,80.15,2.671666666666667
6087MVHJH,,Feminino,Não,0,0,16,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,88.45,1422.1,2.9483333333333333
6087YPWHO,,Masculino,Não,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,2.271666666666667
6088BXMRG,,Feminino,Não,1,1,32,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,98.85,3089.6,3.295
6092QZVPP,,Masculino,Não,0,0,36,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Credit card automatic,79.2,2854.95,2.64
6094ZIVKX,,Feminino,Não,0,0,68,1,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card automatic,54.45,3674.95,1.8150000000000002
6096EGVTU,,Feminino,Não,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,0.83
6097EQISJ,,Feminino,Não,1,1,66,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card automatic,102.45,6615.15,3.415
6100FJZDG,,Masculino,Não,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer automatic,20.05,505.9,0.6683333333333333
6100QQHEB,,Masculino,Não,1,1,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,92.55,1515.1,3.085
6101IMRMM,,Masculino,Não,0,1,6,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,No,Mailed check,94.5,575.45,3.15
6103BOCOU,,Feminino,Não,0,0,26,1,Yes,Fiber optic,No,No,Yes,No,No,No,Monthtomonth,Yes,Electronic check,80.7,2193.0,2.69
6103LIANB,,Masculino,Não,1,1,59,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card automatic,99.5,5861.75,3.316666666666667
6103QCKFX,,Feminino,Não,1,1,44,1,No,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Bank transfer automatic,56.25,2419.55,1.875
6108OQZDQ,,Feminino,Não,1,1,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,97.95,384.5,3.265
6110OHIHY,,Masculino,Não,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,No,Electronic check,79.25,267.6,2.6416666666666666
6112KTHFQ,,Feminino,Não,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,19.3,279.3,0.6433333333333333
6114TCFID,,Feminino,Não,0,0,29,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card automatic,39.5,1082.75,1.3166666666666667
6115ZTBFQ,,Feminino,Não,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,65.5,4919.7,2.183333333333333
6116RFVHN,,Feminino,Não,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,100.45,3414.65,3.3483333333333336
6119SPUDB,,Masculino,Não,0,0,46,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,1.275
6120RJKLU,,Feminino,Sim,1,0,62,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,79.95,4819.75,2.665
6121TNHBO,,Feminino,Sim,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer automatic,83.0,5243.05,2.7666666666666666
6121VZNQB,,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,19.1,19.1,0.6366666666666667
6122EFVKN,,Masculino,Não,0,1,24,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,1.1916666666666667
6122LJADA,,Masculino,Não,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,90.15,6237.05,3.0050000000000003
6124ACRHJ,,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.75,19.75,0.6583333333333333
6127ISGTU,,Feminino,Não,1,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,84.95,1378.25,2.8316666666666666
6127IYJOZ,,Masculino,Sim,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,45.85,45.85,1.5283333333333333
6128AQBMT,,Masculino,Sim,1,0,41,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,53.95,2215.4,1.7983333333333333
6128CZOMY,,Feminino,Não,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,45.65,45.65,1.5216666666666667
6128DAFVY,,Feminino,Não,0,0,56,0,No phone service,DSL,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,44.85,2564.95,1.495
6131FOYAS,,Masculino,Não,0,0,35,1,Yes,DSL,Yes,No,Yes,No,No,No,Monthtomonth,Yes,Electronic check,59.6,2094.9,1.9866666666666668
6131IUNXN,,Feminino,Não,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.2,382.2,0.6733333333333333
6131JLWZM,,Feminino,Não,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.3,275.4,0.6766666666666666
6133OZILE,,Feminino,Não,0,0,18,0,No phone service,DSL,No,No,Yes,Yes,No,No,Monthtomonth,Yes,Electronic check,35.2,607.3,1.1733333333333333
